pair_id,c_type,n_pairs,v_type,V1_class,V1_lemma,NP1,NP2,NP2_anim,V2,ungram_source,alignment,grammatical,ungrammatical,crit_tokens,exclude,exclude_reason
3np_t2_003_B,2,3,B,perception,zien,de moeder,Piet,animate,laten,agreement_violation,false,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de ouders Piet de moeder ziet laten zingen.,"[""de moeder"", ""Piet"", ""de ouders""]",,
3np_t2_003_C,2,3,C,perception,zien,de moeder,Piet,animate,laten,agreement_violation,true,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de ouders Piet de moeder zingen laten ziet.,"[""de moeder"", ""Piet"", ""de ouders"", ""ziet"", ""laten"", ""zingen""]",,
3np_t2_003_D1,2,3,D1,perception,zien,de moeder,Piet,animate,laten,verb_order_partial,false,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de moeder Piet de ouders ziet zingen laten.,"[""laten"", ""zingen""]",,
3np_t2_003_D2,2,3,D2,perception,zien,de moeder,Piet,animate,laten,verb_order_partial,false,Ze blijft staan omdat de moeder Piet de ouders ziet laten zingen.,Ze blijft staan omdat de moeder Piet de ouders laten ziet zingen.,"[""ziet"", ""laten""]",,
3np_t2_004_A,2,3,A,perception,horen,de agent,Piet,animate,laten,verb_order,false,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de agent Piet de ouders werken laten hoort.,"[""hoort"", ""laten"", ""werken""]",,
3np_t2_004_B,2,3,B,perception,horen,de agent,Piet,animate,laten,agreement_violation,false,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de ouders Piet de agent hoort laten werken.,"[""de agent"", ""Piet"", ""de ouders""]",,
3np_t2_004_C,2,3,C,perception,horen,de agent,Piet,animate,laten,agreement_violation,true,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de ouders Piet de agent werken laten hoort.,"[""de agent"", ""Piet"", ""de ouders"", ""hoort"", ""laten"", ""werken""]",,
3np_t2_004_D1,2,3,D1,perception,horen,de agent,Piet,animate,laten,verb_order_partial,false,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de agent Piet de ouders hoort werken laten.,"[""laten"", ""werken""]",,
3np_t2_004_D2,2,3,D2,perception,horen,de agent,Piet,animate,laten,verb_order_partial,false,Hij kijkt op omdat de agent Piet de ouders hoort laten werken.,Hij kijkt op omdat de agent Piet de ouders laten hoort werken.,"[""hoort"", ""laten""]",,
3np_t2_005_A,2,3,A,perception,zien,de directeur,Marie,animate,laten,verb_order,false,Ze stopt omdat de directeur Marie Jan ziet laten lachen.,Ze stopt omdat de directeur Marie Jan lachen laten ziet.,"[""ziet"", ""laten"", ""lachen""]",,
3np_t2_005_D1,2,3,D1,perception,zien,de directeur,Marie,animate,laten,verb_order_partial,false,Ze stopt omdat de directeur Marie Jan ziet laten lachen.,Ze stopt omdat de directeur Marie Jan ziet lachen laten.,"[""laten"", ""lachen""]",,
3np_t2_005_D2,2,3,D2,perception,zien,de directeur,Marie,animate,laten,verb_order_partial,false,Ze stopt omdat de directeur Marie Jan ziet laten lachen.,Ze stopt omdat de directeur Marie Jan laten ziet lachen.,"[""ziet"", ""laten""]",,
3np_t2_006_A,2,3,A,perception,horen,de moeder,Jan,animate,laten,verb_order,false,Hij wacht omdat de moeder Jan de leraren hoort laten rennen.,Hij wacht omdat de moeder Jan de leraren rennen laten hoort.,"[""hoort"", ""laten"", ""rennen""]",,
3np_t2_006_B,2,3,B,perception,horen,de moeder,Jan,animate,laten,agreement_violation,false,Hij wacht omdat de moeder Jan de leraren hoort laten rennen.,Hij wacht omdat de leraren Jan de moeder hoort laten rennen.,"[""de moeder"", ""Jan"", ""de leraren""]",,
3np_t2_006_C,2,3,C,perception,horen,de moeder,Jan,animate,laten,agreement_violation,true,Hij wacht omdat de moeder Jan de leraren hoort laten rennen.,Hij wacht omdat de leraren Jan de moeder rennen laten hoort.,"[""de moeder"", ""Jan"", ""de leraren"", ""hoort"", ""laten"", ""rennen""]",,
3np_t2_006_D1,2,3,D1,perception,horen,de moeder,Jan,animate,laten,verb_order_partial,false,Hij wacht omdat de moeder Jan de leraren hoort laten rennen.,Hij wacht omdat de moeder Jan de leraren hoort rennen laten.,"[""laten"", ""rennen""]",,
3np_t2_006_D2,2,3,D2,perception,horen,de moeder,Jan,animate,laten,verb_order_partial,false,Hij wacht omdat de moeder Jan de leraren hoort laten rennen.,Hij wacht omdat de moeder Jan de leraren laten hoort rennen.,"[""hoort"", ""laten""]",,
3np_t2_007_A,2,3,A,perception,horen,de vrienden,Jan,animate,laten,verb_order,false,Hij kijkt op omdat de vrienden Jan Marie horen laten rennen.,Hij kijkt op omdat de vrienden Jan Marie rennen laten horen.,"[""horen"", ""laten"", ""rennen""]",,
3np_t2_007_B,2,3,B,perception,horen,de vrienden,Jan,animate,laten,agreement_violation,false,Hij kijkt op omdat de vrienden Jan Marie horen laten rennen.,Hij kijkt op omdat Marie Jan de vrienden horen laten rennen.,"[""de vrienden"", ""Jan"", ""Marie""]",,
3np_t2_007_C,2,3,C,perception,horen,de vrienden,Jan,animate,laten,agreement_violation,true,Hij kijkt op omdat de vrienden Jan Marie horen laten rennen.,Hij kijkt op omdat Marie Jan de vrienden rennen laten horen.,"[""de vrienden"", ""Jan"", ""Marie"", ""horen"", ""laten"", ""rennen""]",,
3np_t2_007_D1,2,3,D1,perception,horen,de vrienden,Jan,animate,laten,verb_order_partial,false,Hij kijkt op omdat de vrienden Jan Marie horen laten rennen.,Hij kijkt op omdat de vrienden Jan Marie horen rennen laten.,"[""laten"", ""rennen""]",,
3np_t2_007_D2,2,3,D2,perception,horen,de vrienden,Jan,animate,laten,verb_order_partial,false,Hij kijkt op omdat de vrienden Jan Marie horen laten rennen.,Hij kijkt op omdat de vrienden Jan Marie laten horen rennen.,"[""horen"", ""laten""]",,
3np_t2_008_A,2,3,A,perception,zien,de vrienden,Piet,animate,laten,verb_order,false,Hij roept omdat de vrienden Piet de vrouw zien laten werken.,Hij roept omdat de vrienden Piet de vrouw werken laten zien.,"[""zien"", ""laten"", ""werken""]",,
3np_t2_008_B,2,3,B,perception,zien,de vrienden,Piet,animate,laten,agreement_violation,false,Hij roept omdat de vrienden Piet de vrouw zien laten werken.,Hij roept omdat de vrouw Piet de vrienden zien laten werken.,"[""de vrienden"", ""Piet"", ""de vrouw""]",,
3np_t2_008_C,2,3,C,perception,zien,de vrienden,Piet,animate,laten,agreement_violation,true,Hij roept omdat de vrienden Piet de vrouw zien laten werken.,Hij roept omdat de vrouw Piet de vrienden werken laten zien.,"[""de vrienden"", ""Piet"", ""de vrouw"", ""zien"", ""laten"", ""werken""]",,
3np_t2_008_D1,2,3,D1,perception,zien,de vrienden,Piet,animate,laten,verb_order_partial,false,Hij roept omdat de vrienden Piet de vrouw zien laten werken.,Hij roept omdat de vrienden Piet de vrouw zien werken laten.,"[""laten"", ""werken""]",,
3np_t2_008_D2,2,3,D2,perception,zien,de vrienden,Piet,animate,laten,verb_order_partial,false,Hij roept omdat de vrienden Piet de vrouw zien laten werken.,Hij roept omdat de vrienden Piet de vrouw laten zien werken.,"[""zien"", ""laten""]",,
3np_t2_009_A,2,3,A,perception,horen,de vader,Marie,animate,laten,verb_order,false,Hij vertrekt omdat de vader Marie Jan hoort laten werken.,Hij vertrekt omdat de vader Marie Jan werken laten hoort.,"[""hoort"", ""laten"", ""werken""]",,
3np_t2_009_D1,2,3,D1,perception,horen,de vader,Marie,animate,laten,verb_order_partial,false,Hij vertrekt omdat de vader Marie Jan hoort laten werken.,Hij vertrekt omdat de vader Marie Jan hoort werken laten.,"[""laten"", ""werken""]",,
3np_t2_009_D2,2,3,D2,perception,horen,de vader,Marie,animate,laten,verb_order_partial,false,Hij vertrekt omdat de vader Marie Jan hoort laten werken.,Hij vertrekt omdat de vader Marie Jan laten hoort werken.,"[""hoort"", ""laten""]",,
3np_t2_010_A,2,3,A,causative,laten,de vrienden,Marie,animate,zien,verb_order,false,Hij roept omdat de vrienden Marie de auto laten zien bewegen.,Hij roept omdat de vrienden Marie de auto bewegen zien laten.,"[""laten"", ""zien"", ""bewegen""]",,
3np_t2_010_B,2,3,B,causative,laten,de vrienden,Marie,animate,zien,selectional_restriction,false,Hij roept omdat de vrienden Marie de auto laten zien bewegen.,Hij roept omdat de auto Marie de vrienden laten zien bewegen.,"[""de vrienden"", ""Marie"", ""de auto""]",,
3np_t2_010_C,2,3,C,causative,laten,de vrienden,Marie,animate,zien,selectional_restriction,true,Hij roept omdat de vrienden Marie de auto laten zien bewegen.,Hij roept omdat de auto Marie de vrienden bewegen zien laten.,"[""de vrienden"", ""Marie"", ""de auto"", ""laten"", ""zien"", ""bewegen""]",,
3np_t2_010_D1,2,3,D1,causative,laten,de vrienden,Marie,animate,zien,verb_order_partial,false,Hij roept omdat de vrienden Marie de auto laten zien bewegen.,Hij roept omdat de vrienden Marie de auto laten bewegen zien.,"[""zien"", ""bewegen""]",,
3np_t2_010_D2,2,3,D2,causative,laten,de vrienden,Marie,animate,zien,verb_order_partial,false,Hij roept omdat de vrienden Marie de auto laten zien bewegen.,Hij roept omdat de vrienden Marie de auto zien laten bewegen.,"[""laten"", ""zien""]",,
3np_t2_011_A,2,3,A,perception,zien,de leraar,Marie,animate,laten,verb_order,false,Ze lacht omdat de leraar Marie de auto ziet laten stilstaan.,Ze lacht omdat de leraar Marie de auto stilstaan laten ziet.,"[""ziet"", ""laten"", ""stilstaan""]",,
3np_t2_011_B,2,3,B,perception,zien,de leraar,Marie,animate,laten,selectional_restriction,false,Ze lacht omdat de leraar Marie de auto ziet laten stilstaan.,Ze lacht omdat de auto Marie de leraar ziet laten stilstaan.,"[""de leraar"", ""Marie"", ""de auto""]",,
3np_t2_011_C,2,3,C,perception,zien,de leraar,Marie,animate,laten,selectional_restriction,true,Ze lacht omdat de leraar Marie de auto ziet laten stilstaan.,Ze lacht omdat de auto Marie de leraar stilstaan laten ziet.,"[""de leraar"", ""Marie"", ""de auto"", ""ziet"", ""laten"", ""stilstaan""]",,
3np_t2_011_D1,2,3,D1,perception,zien,de leraar,Marie,animate,laten,verb_order_partial,false,Ze lacht omdat de leraar Marie de auto ziet laten stilstaan.,Ze lacht omdat de leraar Marie de auto ziet stilstaan laten.,"[""laten"", ""stilstaan""]",,
3np_t2_011_D2,2,3,D2,perception,zien,de leraar,Marie,animate,laten,verb_order_partial,false,Ze lacht omdat de leraar Marie de auto ziet laten stilstaan.,Ze lacht omdat de leraar Marie de auto laten ziet stilstaan.,"[""ziet"", ""laten""]",,
3np_t2_012_A,2,3,A,perception,zien,de kinderen,Piet,animate,laten,verb_order,false,Hij begrijpt het omdat de kinderen Piet de scooter zien laten stoppen.,Hij begrijpt het omdat de kinderen Piet de scooter stoppen laten zien.,"[""zien"", ""laten"", ""stoppen""]",,
3np_t2_012_B,2,3,B,perception,zien,de kinderen,Piet,animate,laten,selectional_restriction,false,Hij begrijpt het omdat de kinderen Piet de scooter zien laten stoppen.,Hij begrijpt het omdat de scooter Piet de kinderen zien laten stoppen.,"[""de kinderen"", ""Piet"", ""de scooter""]",,
3np_t2_012_C,2,3,C,perception,zien,de kinderen,Piet,animate,laten,selectional_restriction,true,Hij begrijpt het omdat de kinderen Piet de scooter zien laten stoppen.,Hij begrijpt het omdat de scooter Piet de kinderen stoppen laten zien.,"[""de kinderen"", ""Piet"", ""de scooter"", ""zien"", ""laten"", ""stoppen""]",,
3np_t2_012_D1,2,3,D1,perception,zien,de kinderen,Piet,animate,laten,verb_order_partial,false,Hij begrijpt het omdat de kinderen Piet de scooter zien laten stoppen.,Hij begrijpt het omdat de kinderen Piet de scooter zien stoppen laten.,"[""laten"", ""stoppen""]",,
3np_t2_012_D2,2,3,D2,perception,zien,de kinderen,Piet,animate,laten,verb_order_partial,false,Hij begrijpt het omdat de kinderen Piet de scooter zien laten stoppen.,Hij begrijpt het omdat de kinderen Piet de scooter laten zien stoppen.,"[""zien"", ""laten""]",,
3np_t2_013_A,2,3,A,perception,horen,de vader,Marie,animate,laten,verb_order,false,Hij wacht omdat de vader Marie Jan hoort laten werken.,Hij wacht omdat de vader Marie Jan werken laten hoort.,"[""hoort"", ""laten"", ""werken""]",,
3np_t2_013_D1,2,3,D1,perception,horen,de vader,Marie,animate,laten,verb_order_partial,false,Hij wacht omdat de vader Marie Jan hoort laten werken.,Hij wacht omdat de vader Marie Jan hoort werken laten.,"[""laten"", ""werken""]",,
3np_t2_013_D2,2,3,D2,perception,horen,de vader,Marie,animate,laten,verb_order_partial,false,Hij wacht omdat de vader Marie Jan hoort laten werken.,Hij wacht omdat de vader Marie Jan laten hoort werken.,"[""hoort"", ""laten""]",,
3np_t2_014_A,2,3,A,perception,zien,de kinderen,Jan,animate,laten,verb_order,false,Hij schrikt omdat de kinderen Jan de ouders zien laten springen.,Hij schrikt omdat de kinderen Jan de ouders springen laten zien.,"[""zien"", ""laten"", ""springen""]",,
3np_t2_014_D1,2,3,D1,perception,zien,de kinderen,Jan,animate,laten,verb_order_partial,false,Hij schrikt omdat de kinderen Jan de ouders zien laten springen.,Hij schrikt omdat de kinderen Jan de ouders zien springen laten.,"[""laten"", ""springen""]",,
3np_t2_014_D2,2,3,D2,perception,zien,de kinderen,Jan,animate,laten,verb_order_partial,false,Hij schrikt omdat de kinderen Jan de ouders zien laten springen.,Hij schrikt omdat de kinderen Jan de ouders laten zien springen.,"[""zien"", ""laten""]",,
3np_t2_015_A,2,3,A,perception,zien,de leraar,Marie,animate,laten,verb_order,false,Hij wacht omdat de leraar Marie de fiets ziet laten stilstaan.,Hij wacht omdat de leraar Marie de fiets stilstaan laten ziet.,"[""ziet"", ""laten"", ""stilstaan""]",,
3np_t2_015_B,2,3,B,perception,zien,de leraar,Marie,animate,laten,selectional_restriction,false,Hij wacht omdat de leraar Marie de fiets ziet laten stilstaan.,Hij wacht omdat de fiets Marie de leraar ziet laten stilstaan.,"[""de leraar"", ""Marie"", ""de fiets""]",,
3np_t2_015_C,2,3,C,perception,zien,de leraar,Marie,animate,laten,selectional_restriction,true,Hij wacht omdat de leraar Marie de fiets ziet laten stilstaan.,Hij wacht omdat de fiets Marie de leraar stilstaan laten ziet.,"[""de leraar"", ""Marie"", ""de fiets"", ""ziet"", ""laten"", ""stilstaan""]",,
3np_t2_015_D1,2,3,D1,perception,zien,de leraar,Marie,animate,laten,verb_order_partial,false,Hij wacht omdat de leraar Marie de fiets ziet laten stilstaan.,Hij wacht omdat de leraar Marie de fiets ziet stilstaan laten.,"[""laten"", ""stilstaan""]",,
3np_t2_015_D2,2,3,D2,perception,zien,de leraar,Marie,animate,laten,verb_order_partial,false,Hij wacht omdat de leraar Marie de fiets ziet laten stilstaan.,Hij wacht omdat de leraar Marie de fiets laten ziet stilstaan.,"[""ziet"", ""laten""]",,
3np_t2_016_A,2,3,A,perception,zien,de agent,Jan,animate,laten,verb_order,false,Ze stopt omdat de agent Jan de leraren ziet laten zwemmen.,Ze stopt omdat de agent Jan de leraren zwemmen laten ziet.,"[""ziet"", ""laten"", ""zwemmen""]",,
3np_t2_016_B,2,3,B,perception,zien,de agent,Jan,animate,laten,agreement_violation,false,Ze stopt omdat de agent Jan de leraren ziet laten zwemmen.,Ze stopt omdat de leraren Jan de agent ziet laten zwemmen.,"[""de agent"", ""Jan"", ""de leraren""]",,
3np_t2_016_C,2,3,C,perception,zien,de agent,Jan,animate,laten,agreement_violation,true,Ze stopt omdat de agent Jan de leraren ziet laten zwemmen.,Ze stopt omdat de leraren Jan de agent zwemmen laten ziet.,"[""de agent"", ""Jan"", ""de leraren"", ""ziet"", ""laten"", ""zwemmen""]",,
3np_t2_016_D1,2,3,D1,perception,zien,de agent,Jan,animate,laten,verb_order_partial,false,Ze stopt omdat de agent Jan de leraren ziet laten zwemmen.,Ze stopt omdat de agent Jan de leraren ziet zwemmen laten.,"[""laten"", ""zwemmen""]",,
3np_t2_016_D2,2,3,D2,perception,zien,de agent,Jan,animate,laten,verb_order_partial,false,Ze stopt omdat de agent Jan de leraren ziet laten zwemmen.,Ze stopt omdat de agent Jan de leraren laten ziet zwemmen.,"[""ziet"", ""laten""]",,
3np_t2_017_A,2,3,A,causative,laten,Els,de ouders,animate,zien,verb_order,false,Hij begrijpt het omdat Els de ouders de leraren laat zien lopen.,Hij begrijpt het omdat Els de ouders de leraren lopen zien laat.,"[""laat"", ""zien"", ""lopen""]",,
3np_t2_017_B,2,3,B,causative,laten,Els,de ouders,animate,zien,agreement_violation,false,Hij begrijpt het omdat Els de ouders de leraren laat zien lopen.,Hij begrijpt het omdat de leraren de ouders Els laat zien lopen.,"[""Els"", ""de ouders"", ""de leraren""]",,
3np_t2_017_C,2,3,C,causative,laten,Els,de ouders,animate,zien,agreement_violation,true,Hij begrijpt het omdat Els de ouders de leraren laat zien lopen.,Hij begrijpt het omdat de leraren de ouders Els lopen zien laat.,"[""Els"", ""de ouders"", ""de leraren"", ""laat"", ""zien"", ""lopen""]",,
3np_t2_017_D1,2,3,D1,causative,laten,Els,de ouders,animate,zien,verb_order_partial,false,Hij begrijpt het omdat Els de ouders de leraren laat zien lopen.,Hij begrijpt het omdat Els de ouders de leraren laat lopen zien.,"[""zien"", ""lopen""]",,
3np_t2_017_D2,2,3,D2,causative,laten,Els,de ouders,animate,zien,verb_order_partial,false,Hij begrijpt het omdat Els de ouders de leraren laat zien lopen.,Hij begrijpt het omdat Els de ouders de leraren zien laat lopen.,"[""laat"", ""zien""]",,
3np_t2_018_A,2,3,A,causative,laten,de kinderen,Piet,animate,zien,verb_order,false,Ze lacht omdat de kinderen Piet Marie laten zien dansen.,Ze lacht omdat de kinderen Piet Marie dansen zien laten.,"[""laten"", ""zien"", ""dansen""]",,
3np_t2_018_B,2,3,B,causative,laten,de kinderen,Piet,animate,zien,agreement_violation,false,Ze lacht omdat de kinderen Piet Marie laten zien dansen.,Ze lacht omdat Marie Piet de kinderen laten zien dansen.,"[""de kinderen"", ""Piet"", ""Marie""]",,
3np_t2_018_C,2,3,C,causative,laten,de kinderen,Piet,animate,zien,agreement_violation,true,Ze lacht omdat de kinderen Piet Marie laten zien dansen.,Ze lacht omdat Marie Piet de kinderen dansen zien laten.,"[""de kinderen"", ""Piet"", ""Marie"", ""laten"", ""zien"", ""dansen""]",,
3np_t2_018_D1,2,3,D1,causative,laten,de kinderen,Piet,animate,zien,verb_order_partial,false,Ze lacht omdat de kinderen Piet Marie laten zien dansen.,Ze lacht omdat de kinderen Piet Marie laten dansen zien.,"[""zien"", ""dansen""]",,
3np_t2_018_D2,2,3,D2,causative,laten,de kinderen,Piet,animate,zien,verb_order_partial,false,Ze lacht omdat de kinderen Piet Marie laten zien dansen.,Ze lacht omdat de kinderen Piet Marie zien laten dansen.,"[""laten"", ""zien""]",,
3np_t2_019_A,2,3,A,perception,zien,de vrienden,Jan,animate,laten,verb_order,false,Hij kijkt op omdat de vrienden Jan de fiets zien laten rijden.,Hij kijkt op omdat de vrienden Jan de fiets rijden laten zien.,"[""zien"", ""laten"", ""rijden""]",,
3np_t2_019_B,2,3,B,perception,zien,de vrienden,Jan,animate,laten,selectional_restriction,false,Hij kijkt op omdat de vrienden Jan de fiets zien laten rijden.,Hij kijkt op omdat de fiets Jan de vrienden zien laten rijden.,"[""de vrienden"", ""Jan"", ""de fiets""]",,
3np_t2_019_C,2,3,C,perception,zien,de vrienden,Jan,animate,laten,selectional_restriction,true,Hij kijkt op omdat de vrienden Jan de fiets zien laten rijden.,Hij kijkt op omdat de fiets Jan de vrienden rijden laten zien.,"[""de vrienden"", ""Jan"", ""de fiets"", ""zien"", ""laten"", ""rijden""]",,
3np_t2_019_D1,2,3,D1,perception,zien,de vrienden,Jan,animate,laten,verb_order_partial,false,Hij kijkt op omdat de vrienden Jan de fiets zien laten rijden.,Hij kijkt op omdat de vrienden Jan de fiets zien rijden laten.,"[""laten"", ""rijden""]",,
3np_t2_019_D2,2,3,D2,perception,zien,de vrienden,Jan,animate,laten,verb_order_partial,false,Hij kijkt op omdat de vrienden Jan de fiets zien laten rijden.,Hij kijkt op omdat de vrienden Jan de fiets laten zien rijden.,"[""zien"", ""laten""]",,
3np_t2_020_A,2,3,A,perception,zien,Els,de kinderen,animate,laten,verb_order,false,Hij roept omdat Els de kinderen de scooter ziet laten vertrekken.,Hij roept omdat Els de kinderen de scooter vertrekken laten ziet.,"[""ziet"", ""laten"", ""vertrekken""]",,
3np_t2_020_B,2,3,B,perception,zien,Els,de kinderen,animate,laten,selectional_restriction,false,Hij roept omdat Els de kinderen de scooter ziet laten vertrekken.,Hij roept omdat de scooter de kinderen Els ziet laten vertrekken.,"[""Els"", ""de kinderen"", ""de scooter""]",,
3np_t2_020_C,2,3,C,perception,zien,Els,de kinderen,animate,laten,selectional_restriction,true,Hij roept omdat Els de kinderen de scooter ziet laten vertrekken.,Hij roept omdat de scooter de kinderen Els vertrekken laten ziet.,"[""Els"", ""de kinderen"", ""de scooter"", ""ziet"", ""laten"", ""vertrekken""]",,
3np_t2_020_D1,2,3,D1,perception,zien,Els,de kinderen,animate,laten,verb_order_partial,false,Hij roept omdat Els de kinderen de scooter ziet laten vertrekken.,Hij roept omdat Els de kinderen de scooter ziet vertrekken laten.,"[""laten"", ""vertrekken""]",,
3np_t2_020_D2,2,3,D2,perception,zien,Els,de kinderen,animate,laten,verb_order_partial,false,Hij roept omdat Els de kinderen de scooter ziet laten vertrekken.,Hij roept omdat Els de kinderen de scooter laten ziet vertrekken.,"[""ziet"", ""laten""]",,
3np_t2_021_A,2,3,A,perception,zien,de ouders,Jan,animate,laten,verb_order,false,Ze blijft staan omdat de ouders Jan de bus zien laten stoppen.,Ze blijft staan omdat de ouders Jan de bus stoppen laten zien.,"[""zien"", ""laten"", ""stoppen""]",,
3np_t2_021_B,2,3,B,perception,zien,de ouders,Jan,animate,laten,selectional_restriction,false,Ze blijft staan omdat de ouders Jan de bus zien laten stoppen.,Ze blijft staan omdat de bus Jan de ouders zien laten stoppen.,"[""de ouders"", ""Jan"", ""de bus""]",,
3np_t2_021_C,2,3,C,perception,zien,de ouders,Jan,animate,laten,selectional_restriction,true,Ze blijft staan omdat de ouders Jan de bus zien laten stoppen.,Ze blijft staan omdat de bus Jan de ouders stoppen laten zien.,"[""de ouders"", ""Jan"", ""de bus"", ""zien"", ""laten"", ""stoppen""]",,
3np_t2_021_D1,2,3,D1,perception,zien,de ouders,Jan,animate,laten,verb_order_partial,false,Ze blijft staan omdat de ouders Jan de bus zien laten stoppen.,Ze blijft staan omdat de ouders Jan de bus zien stoppen laten.,"[""laten"", ""stoppen""]",,
3np_t2_021_D2,2,3,D2,perception,zien,de ouders,Jan,animate,laten,verb_order_partial,false,Ze blijft staan omdat de ouders Jan de bus zien laten stoppen.,Ze blijft staan omdat de ouders Jan de bus laten zien stoppen.,"[""zien"", ""laten""]",,
3np_t2_022_A,2,3,A,causative,laten,de leraar,Marie,animate,zien,verb_order,false,Hij schrikt omdat de leraar Marie de studenten laat zien werken.,Hij schrikt omdat de leraar Marie de studenten werken zien laat.,"[""laat"", ""zien"", ""werken""]",,
3np_t2_022_B,2,3,B,causative,laten,de leraar,Marie,animate,zien,agreement_violation,false,Hij schrikt omdat de leraar Marie de studenten laat zien werken.,Hij schrikt omdat de studenten Marie de leraar laat zien werken.,"[""de leraar"", ""Marie"", ""de studenten""]",,
3np_t2_022_C,2,3,C,causative,laten,de leraar,Marie,animate,zien,agreement_violation,true,Hij schrikt omdat de leraar Marie de studenten laat zien werken.,Hij schrikt omdat de studenten Marie de leraar werken zien laat.,"[""de leraar"", ""Marie"", ""de studenten"", ""laat"", ""zien"", ""werken""]",,
3np_t2_022_D1,2,3,D1,causative,laten,de leraar,Marie,animate,zien,verb_order_partial,false,Hij schrikt omdat de leraar Marie de studenten laat zien werken.,Hij schrikt omdat de leraar Marie de studenten laat werken zien.,"[""zien"", ""werken""]",,
3np_t2_022_D2,2,3,D2,causative,laten,de leraar,Marie,animate,zien,verb_order_partial,false,Hij schrikt omdat de leraar Marie de studenten laat zien werken.,Hij schrikt omdat de leraar Marie de studenten zien laat werken.,"[""laat"", ""zien""]",,
3np_t2_023_A,2,3,A,perception,horen,de kinderen,Jan,animate,laten,verb_order,false,Ze stopt omdat de kinderen Jan de auto horen laten bewegen.,Ze stopt omdat de kinderen Jan de auto bewegen laten horen.,"[""horen"", ""laten"", ""bewegen""]",,
