pair_id,c_type,n_pairs,v_type,V1_class,V1_lemma,NP1,NP2,NP2_anim,V2,ungram_source,alignment,grammatical,ungrammatical,crit_tokens,exclude,exclude_reason
2np_t2_023_B,2,2,B,causative,laten,de ouders,Piet,animate,werken,agreement_violation,false,Hij kijkt op omdat de ouders Piet laten werken.,Hij kijkt op omdat Piet de ouders laten werken.,"[""de ouders"", ""Piet""]",,
2np_t2_023_C,2,2,C,causative,laten,de ouders,Piet,animate,werken,agreement_violation,true,Hij kijkt op omdat de ouders Piet laten werken.,Hij kijkt op omdat Piet de ouders werken laten.,"[""de ouders"", ""Piet"", ""laten"", ""werken""]",,
2np_t2_024_A,2,2,A,causative,laten,Piet,de man,animate,spelen,verb_order,false,Ze stopt omdat Piet de man laat spelen.,Ze stopt omdat Piet de man spelen laat.,"[""laat"", ""spelen""]",,
2np_t2_025_A,2,2,A,causative,laten,de kinderen,Piet,animate,zingen,verb_order,false,Ze aarzelt omdat de kinderen Piet laten zingen.,Ze aarzelt omdat de kinderen Piet zingen laten.,"[""laten"", ""zingen""]",,
2np_t2_025_B,2,2,B,causative,laten,de kinderen,Piet,animate,zingen,agreement_violation,false,Ze aarzelt omdat de kinderen Piet laten zingen.,Ze aarzelt omdat Piet de kinderen laten zingen.,"[""de kinderen"", ""Piet""]",,
2np_t2_025_C,2,2,C,causative,laten,de kinderen,Piet,animate,zingen,agreement_violation,true,Ze aarzelt omdat de kinderen Piet laten zingen.,Ze aarzelt omdat Piet de kinderen zingen laten.,"[""de kinderen"", ""Piet"", ""laten"", ""zingen""]",,
2np_t2_026_A,2,2,A,perception,zien,Piet,de studenten,animate,lopen,verb_order,false,Hij schrikt omdat Piet de studenten ziet lopen.,Hij schrikt omdat Piet de studenten lopen ziet.,"[""ziet"", ""lopen""]",,
2np_t2_026_B,2,2,B,perception,zien,Piet,de studenten,animate,lopen,agreement_violation,false,Hij schrikt omdat Piet de studenten ziet lopen.,Hij schrikt omdat de studenten Piet ziet lopen.,"[""Piet"", ""de studenten""]",,
2np_t2_026_C,2,2,C,perception,zien,Piet,de studenten,animate,lopen,agreement_violation,true,Hij schrikt omdat Piet de studenten ziet lopen.,Hij schrikt omdat de studenten Piet lopen ziet.,"[""Piet"", ""de studenten"", ""ziet"", ""lopen""]",,
2np_t2_027_A,2,2,A,causative,laten,de agent,Marie,animate,rennen,verb_order,false,Hij vertrekt omdat de agent Marie laat rennen.,Hij vertrekt omdat de agent Marie rennen laat.,"[""laat"", ""rennen""]",,
2np_t2_028_A,2,2,A,causative,laten,Marie,de studenten,animate,dansen,verb_order,false,Ze aarzelt omdat Marie de studenten laat dansen.,Ze aarzelt omdat Marie de studenten dansen laat.,"[""laat"", ""dansen""]",,
2np_t2_028_B,2,2,B,causative,laten,Marie,de studenten,animate,dansen,agreement_violation,false,Ze aarzelt omdat Marie de studenten laat dansen.,Ze aarzelt omdat de studenten Marie laat dansen.,"[""Marie"", ""de studenten""]",,
2np_t2_028_C,2,2,C,causative,laten,Marie,de studenten,animate,dansen,agreement_violation,true,Ze aarzelt omdat Marie de studenten laat dansen.,Ze aarzelt omdat de studenten Marie dansen laat.,"[""Marie"", ""de studenten"", ""laat"", ""dansen""]",,
2np_t2_029_A,2,2,A,perception,zien,de dokter,Marie,animate,rennen,verb_order,false,Ze stopt omdat de dokter Marie ziet rennen.,Ze stopt omdat de dokter Marie rennen ziet.,"[""ziet"", ""rennen""]",,
2np_t2_030_A,2,2,A,perception,horen,de rechter,Jan,animate,zwemmen,verb_order,false,Ze stopt omdat de rechter Jan hoort zwemmen.,Ze stopt omdat de rechter Jan zwemmen hoort.,"[""hoort"", ""zwemmen""]",,
2np_t2_031_A,2,2,A,perception,zien,de danser,Piet,animate,lopen,verb_order,false,Hij wacht omdat de danser Piet ziet lopen.,Hij wacht omdat de danser Piet lopen ziet.,"[""ziet"", ""lopen""]",,
2np_t2_032_A,2,2,A,perception,zien,de danser,Jan,animate,zwemmen,verb_order,false,Hij schrikt omdat de danser Jan ziet zwemmen.,Hij schrikt omdat de danser Jan zwemmen ziet.,"[""ziet"", ""zwemmen""]",,
2np_t2_033_A,2,2,A,perception,zien,de ouders,Jan,animate,rennen,verb_order,false,Hij kijkt op omdat de ouders Jan zien rennen.,Hij kijkt op omdat de ouders Jan rennen zien.,"[""zien"", ""rennen""]",,
2np_t2_033_B,2,2,B,perception,zien,de ouders,Jan,animate,rennen,agreement_violation,false,Hij kijkt op omdat de ouders Jan zien rennen.,Hij kijkt op omdat Jan de ouders zien rennen.,"[""de ouders"", ""Jan""]",,
2np_t2_033_C,2,2,C,perception,zien,de ouders,Jan,animate,rennen,agreement_violation,true,Hij kijkt op omdat de ouders Jan zien rennen.,Hij kijkt op omdat Jan de ouders rennen zien.,"[""de ouders"", ""Jan"", ""zien"", ""rennen""]",,
2np_t2_034_A,2,2,A,causative,laten,de vrienden,Marie,animate,lopen,verb_order,false,Ze blijft staan omdat de vrienden Marie laten lopen.,Ze blijft staan omdat de vrienden Marie lopen laten.,"[""laten"", ""lopen""]",,
2np_t2_034_B,2,2,B,causative,laten,de vrienden,Marie,animate,lopen,agreement_violation,false,Ze blijft staan omdat de vrienden Marie laten lopen.,Ze blijft staan omdat Marie de vrienden laten lopen.,"[""de vrienden"", ""Marie""]",,
2np_t2_034_C,2,2,C,causative,laten,de vrienden,Marie,animate,lopen,agreement_violation,true,Ze blijft staan omdat de vrienden Marie laten lopen.,Ze blijft staan omdat Marie de vrienden lopen laten.,"[""de vrienden"", ""Marie"", ""laten"", ""lopen""]",,
2np_t2_035_A,2,2,A,causative,laten,Marie,de kinderen,animate,spelen,verb_order,false,Hij kijkt op omdat Marie de kinderen laat spelen.,Hij kijkt op omdat Marie de kinderen spelen laat.,"[""laat"", ""spelen""]",,
2np_t2_035_B,2,2,B,causative,laten,Marie,de kinderen,animate,spelen,agreement_violation,false,Hij kijkt op omdat Marie de kinderen laat spelen.,Hij kijkt op omdat de kinderen Marie laat spelen.,"[""Marie"", ""de kinderen""]",,
2np_t2_035_C,2,2,C,causative,laten,Marie,de kinderen,animate,spelen,agreement_violation,true,Hij kijkt op omdat Marie de kinderen laat spelen.,Hij kijkt op omdat de kinderen Marie spelen laat.,"[""Marie"", ""de kinderen"", ""laat"", ""spelen""]",,
2np_t2_036_A,2,2,A,perception,zien,de directeur,Piet,animate,rennen,verb_order,false,Ze lacht omdat de directeur Piet ziet rennen.,Ze lacht omdat de directeur Piet rennen ziet.,"[""ziet"", ""rennen""]",,
2np_t2_037_A,2,2,A,perception,zien,Marie,de boot,inanimate,stilstaan,verb_order,false,Hij schrikt omdat Marie de boot ziet stilstaan.,Hij schrikt omdat Marie de boot stilstaan ziet.,"[""ziet"", ""stilstaan""]",,
2np_t2_037_B,2,2,B,perception,zien,Marie,de boot,inanimate,stilstaan,selectional_restriction,false,Hij schrikt omdat Marie de boot ziet stilstaan.,Hij schrikt omdat de boot Marie ziet stilstaan.,"[""Marie"", ""de boot""]",,
2np_t2_037_C,2,2,C,perception,zien,Marie,de boot,inanimate,stilstaan,selectional_restriction,true,Hij schrikt omdat Marie de boot ziet stilstaan.,Hij schrikt omdat de boot Marie stilstaan ziet.,"[""Marie"", ""de boot"", ""ziet"", ""stilstaan""]",,
2np_t2_038_A,2,2,A,causative,laten,de moeder,Piet,animate,springen,verb_order,false,Ze aarzelt omdat de moeder Piet laat springen.,Ze aarzelt omdat de moeder Piet springen laat.,"[""laat"", ""springen""]",,
2np_t2_039_A,2,2,A,perception,zien,de vader,Marie,animate,werken,verb_order,false,Hij vertrekt omdat de vader Marie ziet werken.,Hij vertrekt omdat de vader Marie werken ziet.,"[""ziet"", ""werken""]",,
2np_t2_040_A,2,2,A,causative,laten,de vader,Marie,animate,zingen,verb_order,false,Hij schrikt omdat de vader Marie laat zingen.,Hij schrikt omdat de vader Marie zingen laat.,"[""laat"", ""zingen""]",,
2np_t2_041_A,2,2,A,perception,zien,de agent,Piet,animate,rennen,verb_order,false,Hij begrijpt het omdat de agent Piet ziet rennen.,Hij begrijpt het omdat de agent Piet rennen ziet.,"[""ziet"", ""rennen""]",,
2np_t2_042_A,2,2,A,perception,horen,Marie,de boot,inanimate,rijden,verb_order,false,Ze blijft staan omdat Marie de boot hoort rijden.,Ze blijft staan omdat Marie de boot rijden hoort.,"[""hoort"", ""rijden""]",,
2np_t2_042_B,2,2,B,perception,horen,Marie,de boot,inanimate,rijden,selectional_restriction,false,Ze blijft staan omdat Marie de boot hoort rijden.,Ze blijft staan omdat de boot Marie hoort rijden.,"[""Marie"", ""de boot""]",,
2np_t2_042_C,2,2,C,perception,horen,Marie,de boot,inanimate,rijden,selectional_restriction,true,Ze blijft staan omdat Marie de boot hoort rijden.,Ze blijft staan omdat de boot Marie rijden hoort.,"[""Marie"", ""de boot"", ""hoort"", ""rijden""]",,
2np_t2_043_A,2,2,A,perception,zien,de leraar,Piet,animate,springen,verb_order,false,Hij wacht omdat de leraar Piet ziet springen.,Hij wacht omdat de leraar Piet springen ziet.,"[""ziet"", ""springen""]",,
2np_t2_044_A,2,2,A,perception,zien,de vader,Marie,animate,dansen,verb_order,false,Hij wacht omdat de vader Marie ziet dansen.,Hij wacht omdat de vader Marie dansen ziet.,"[""ziet"", ""dansen""]",,
2np_t2_045_A,2,2,A,perception,zien,de danser,Marie,animate,dansen,verb_order,false,Ze aarzelt omdat de danser Marie ziet dansen.,Ze aarzelt omdat de danser Marie dansen ziet.,"[""ziet"", ""dansen""]",,
2np_t2_046_A,2,2,A,perception,zien,de vrienden,Marie,animate,springen,verb_order,false,Hij schrikt omdat de vrienden Marie zien springen.,Hij schrikt omdat de vrienden Marie springen zien.,"[""zien"", ""springen""]",,
2np_t2_046_B,2,2,B,perception,zien,de vrienden,Marie,animate,springen,agreement_violation,false,Hij schrikt omdat de vrienden Marie zien springen.,Hij schrikt omdat Marie de vrienden zien springen.,"[""de vrienden"", ""Marie""]",,
2np_t2_046_C,2,2,C,perception,zien,de vrienden,Marie,animate,springen,agreement_violation,true,Hij schrikt omdat de vrienden Marie zien springen.,Hij schrikt omdat Marie de vrienden springen zien.,"[""de vrienden"", ""Marie"", ""zien"", ""springen""]",,
2np_t2_047_A,2,2,A,perception,zien,de leraar,Marie,animate,lopen,verb_order,false,Ze lacht omdat de leraar Marie ziet lopen.,Ze lacht omdat de leraar Marie lopen ziet.,"[""ziet"", ""lopen""]",,
2np_t2_048_A,2,2,A,perception,zien,de vrienden,Piet,animate,spelen,verb_order,false,Ze blijft staan omdat de vrienden Piet zien spelen.,Ze blijft staan omdat de vrienden Piet spelen zien.,"[""zien"", ""spelen""]",,
2np_t2_048_B,2,2,B,perception,zien,de vrienden,Piet,animate,spelen,agreement_violation,false,Ze blijft staan omdat de vrienden Piet zien spelen.,Ze blijft staan omdat Piet de vrienden zien spelen.,"[""de vrienden"", ""Piet""]",,
2np_t2_048_C,2,2,C,perception,zien,de vrienden,Piet,animate,spelen,agreement_violation,true,Ze blijft staan omdat de vrienden Piet zien spelen.,Ze blijft staan omdat Piet de vrienden spelen zien.,"[""de vrienden"", ""Piet"", ""zien"", ""spelen""]",,
2np_t2_049_A,2,2,A,perception,zien,de ouders,Marie,animate,werken,verb_order,false,Ze lacht omdat de ouders Marie zien werken.,Ze lacht omdat de ouders Marie werken zien.,"[""zien"", ""werken""]",,
2np_t2_049_B,2,2,B,perception,zien,de ouders,Marie,animate,werken,agreement_violation,false,Ze lacht omdat de ouders Marie zien werken.,Ze lacht omdat Marie de ouders zien werken.,"[""de ouders"", ""Marie""]",,
2np_t2_049_C,2,2,C,perception,zien,de ouders,Marie,animate,werken,agreement_violation,true,Ze lacht omdat de ouders Marie zien werken.,Ze lacht omdat Marie de ouders werken zien.,"[""de ouders"", ""Marie"", ""zien"", ""werken""]",,
2np_t2_050_A,2,2,A,perception,zien,Jan,de vrouw,animate,rennen,verb_order,false,Hij roept omdat Jan de vrouw ziet rennen.,Hij roept omdat Jan de vrouw rennen ziet.,"[""ziet"", ""rennen""]",,
