pair_id,c_type,n_pairs,v_type,V1_class,V1_lemma,NP1,NP2,NP2_anim,V2,ungram_source,alignment,grammatical,ungrammatical,crit_tokens,exclude,exclude_reason
4np_t1_007_D1,1,4,D1,perception,horen,de vrienden,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vrienden Jan de studenten de vrouw horen laten zien zwemmen.,Ze weten dat de vrienden Jan de studenten de vrouw horen laten zwemmen zien.,"[""zien"", ""zwemmen""]",,
4np_t1_007_D2,1,4,D2,perception,horen,de vrienden,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vrienden Jan de studenten de vrouw horen laten zien zwemmen.,Ze weten dat de vrienden Jan de studenten de vrouw horen zien laten zwemmen.,"[""laten"", ""zien""]",,
4np_t1_007_D3,1,4,D3,perception,horen,de vrienden,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vrienden Jan de studenten de vrouw horen laten zien zwemmen.,Ze weten dat de vrienden Jan de studenten de vrouw laten horen zien zwemmen.,"[""horen"", ""laten""]",,
4np_t1_008_A,1,4,A,perception,horen,de kinderen,Piet,animate,laten,verb_order,false,Hij gelooft dat de kinderen Piet de man de vrouw horen laten zien lopen.,Hij gelooft dat de kinderen Piet de man de vrouw lopen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""lopen""]",,
4np_t1_008_D1,1,4,D1,perception,horen,de kinderen,Piet,animate,laten,verb_order_partial,false,Hij gelooft dat de kinderen Piet de man de vrouw horen laten zien lopen.,Hij gelooft dat de kinderen Piet de man de vrouw horen laten lopen zien.,"[""zien"", ""lopen""]",,
4np_t1_008_D2,1,4,D2,perception,horen,de kinderen,Piet,animate,laten,verb_order_partial,false,Hij gelooft dat de kinderen Piet de man de vrouw horen laten zien lopen.,Hij gelooft dat de kinderen Piet de man de vrouw horen zien laten lopen.,"[""laten"", ""zien""]",,
4np_t1_008_D3,1,4,D3,perception,horen,de kinderen,Piet,animate,laten,verb_order_partial,false,Hij gelooft dat de kinderen Piet de man de vrouw horen laten zien lopen.,Hij gelooft dat de kinderen Piet de man de vrouw laten horen zien lopen.,"[""horen"", ""laten""]",,
4np_t1_009_A,1,4,A,perception,horen,Piet,de kinderen,animate,laten,verb_order,false,Hij weet dat Piet de kinderen Jan de studenten hoort laten zien springen.,Hij weet dat Piet de kinderen Jan de studenten springen zien laten hoort.,"[""hoort"", ""laten"", ""zien"", ""springen""]",,
4np_t1_009_D1,1,4,D1,perception,horen,Piet,de kinderen,animate,laten,verb_order_partial,false,Hij weet dat Piet de kinderen Jan de studenten hoort laten zien springen.,Hij weet dat Piet de kinderen Jan de studenten hoort laten springen zien.,"[""zien"", ""springen""]",,
4np_t1_009_D2,1,4,D2,perception,horen,Piet,de kinderen,animate,laten,verb_order_partial,false,Hij weet dat Piet de kinderen Jan de studenten hoort laten zien springen.,Hij weet dat Piet de kinderen Jan de studenten hoort zien laten springen.,"[""laten"", ""zien""]",,
4np_t1_009_D3,1,4,D3,perception,horen,Piet,de kinderen,animate,laten,verb_order_partial,false,Hij weet dat Piet de kinderen Jan de studenten hoort laten zien springen.,Hij weet dat Piet de kinderen Jan de studenten laten hoort zien springen.,"[""hoort"", ""laten""]",,
4np_t1_010_A,1,4,A,perception,horen,de danser,Jan,animate,laten,verb_order,false,Ze begrijpen dat de danser Jan de ouders de studenten hoort laten zien springen.,Ze begrijpen dat de danser Jan de ouders de studenten springen zien laten hoort.,"[""hoort"", ""laten"", ""zien"", ""springen""]",,
4np_t1_010_D1,1,4,D1,perception,horen,de danser,Jan,animate,laten,verb_order_partial,false,Ze begrijpen dat de danser Jan de ouders de studenten hoort laten zien springen.,Ze begrijpen dat de danser Jan de ouders de studenten hoort laten springen zien.,"[""zien"", ""springen""]",,
4np_t1_010_D2,1,4,D2,perception,horen,de danser,Jan,animate,laten,verb_order_partial,false,Ze begrijpen dat de danser Jan de ouders de studenten hoort laten zien springen.,Ze begrijpen dat de danser Jan de ouders de studenten hoort zien laten springen.,"[""laten"", ""zien""]",,
4np_t1_010_D3,1,4,D3,perception,horen,de danser,Jan,animate,laten,verb_order_partial,false,Ze begrijpen dat de danser Jan de ouders de studenten hoort laten zien springen.,Ze begrijpen dat de danser Jan de ouders de studenten laten hoort zien springen.,"[""hoort"", ""laten""]",,
4np_t1_011_A,1,4,A,perception,horen,de studenten,Marie,animate,laten,verb_order,false,We zien dat de studenten Marie Piet de kinderen horen laten zien zingen.,We zien dat de studenten Marie Piet de kinderen zingen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""zingen""]",,
4np_t1_011_D1,1,4,D1,perception,horen,de studenten,Marie,animate,laten,verb_order_partial,false,We zien dat de studenten Marie Piet de kinderen horen laten zien zingen.,We zien dat de studenten Marie Piet de kinderen horen laten zingen zien.,"[""zien"", ""zingen""]",,
4np_t1_011_D2,1,4,D2,perception,horen,de studenten,Marie,animate,laten,verb_order_partial,false,We zien dat de studenten Marie Piet de kinderen horen laten zien zingen.,We zien dat de studenten Marie Piet de kinderen horen zien laten zingen.,"[""laten"", ""zien""]",,
4np_t1_011_D3,1,4,D3,perception,horen,de studenten,Marie,animate,laten,verb_order_partial,false,We zien dat de studenten Marie Piet de kinderen horen laten zien zingen.,We zien dat de studenten Marie Piet de kinderen laten horen zien zingen.,"[""horen"", ""laten""]",,
4np_t1_012_A,1,4,A,perception,zien,de directeur,Marie,animate,laten,verb_order,false,Hij verwacht dat de directeur Marie de ouders de kinderen ziet laten horen springen.,Hij verwacht dat de directeur Marie de ouders de kinderen springen horen laten ziet.,"[""ziet"", ""laten"", ""horen"", ""springen""]",,
4np_t1_012_D1,1,4,D1,perception,zien,de directeur,Marie,animate,laten,verb_order_partial,false,Hij verwacht dat de directeur Marie de ouders de kinderen ziet laten horen springen.,Hij verwacht dat de directeur Marie de ouders de kinderen ziet laten springen horen.,"[""horen"", ""springen""]",,
4np_t1_012_D2,1,4,D2,perception,zien,de directeur,Marie,animate,laten,verb_order_partial,false,Hij verwacht dat de directeur Marie de ouders de kinderen ziet laten horen springen.,Hij verwacht dat de directeur Marie de ouders de kinderen ziet horen laten springen.,"[""laten"", ""horen""]",,
4np_t1_012_D3,1,4,D3,perception,zien,de directeur,Marie,animate,laten,verb_order_partial,false,Hij verwacht dat de directeur Marie de ouders de kinderen ziet laten horen springen.,Hij verwacht dat de directeur Marie de ouders de kinderen laten ziet horen springen.,"[""ziet"", ""laten""]",,
4np_t1_013_A,1,4,A,perception,horen,de moeder,Marie,animate,laten,verb_order,false,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man lopen zien laten hoort.,"[""hoort"", ""laten"", ""zien"", ""lopen""]",,
4np_t1_013_D1,1,4,D1,perception,horen,de moeder,Marie,animate,laten,verb_order_partial,false,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man hoort laten lopen zien.,"[""zien"", ""lopen""]",,
4np_t1_013_D2,1,4,D2,perception,horen,de moeder,Marie,animate,laten,verb_order_partial,false,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man hoort zien laten lopen.,"[""laten"", ""zien""]",,
4np_t1_013_D3,1,4,D3,perception,horen,de moeder,Marie,animate,laten,verb_order_partial,false,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man laten hoort zien lopen.,"[""hoort"", ""laten""]",,
4np_t1_014_A,1,4,A,perception,horen,de studenten,Jan,animate,laten,verb_order,false,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren zingen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""zingen""]",,
4np_t1_014_D1,1,4,D1,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren horen laten zingen zien.,"[""zien"", ""zingen""]",,
4np_t1_014_D2,1,4,D2,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren horen zien laten zingen.,"[""laten"", ""zien""]",,
4np_t1_014_D3,1,4,D3,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren laten horen zien zingen.,"[""horen"", ""laten""]",,
4np_t1_015_A,1,4,A,perception,zien,de vader,Jan,animate,laten,verb_order,false,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man dansen horen laten ziet.,"[""ziet"", ""laten"", ""horen"", ""dansen""]",,
4np_t1_015_D1,1,4,D1,perception,zien,de vader,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man ziet laten dansen horen.,"[""horen"", ""dansen""]",,
4np_t1_015_D2,1,4,D2,perception,zien,de vader,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man ziet horen laten dansen.,"[""laten"", ""horen""]",,
4np_t1_015_D3,1,4,D3,perception,zien,de vader,Jan,animate,laten,verb_order_partial,false,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man laten ziet horen dansen.,"[""ziet"", ""laten""]",,
4np_t1_016_A,1,4,A,perception,zien,de studenten,Marie,animate,laten,verb_order,false,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zwemmen horen laten zien.,"[""zien"", ""laten"", ""horen"", ""zwemmen""]",,
4np_t1_016_D1,1,4,D1,perception,zien,de studenten,Marie,animate,laten,verb_order_partial,false,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zien laten zwemmen horen.,"[""horen"", ""zwemmen""]",,
4np_t1_016_D2,1,4,D2,perception,zien,de studenten,Marie,animate,laten,verb_order_partial,false,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zien horen laten zwemmen.,"[""laten"", ""horen""]",,
4np_t1_016_D3,1,4,D3,perception,zien,de studenten,Marie,animate,laten,verb_order_partial,false,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet laten zien horen zwemmen.,"[""zien"", ""laten""]",,
4np_t1_017_A,1,4,A,perception,horen,de studenten,Jan,animate,laten,verb_order,false,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie dansen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""dansen""]",,
4np_t1_017_D1,1,4,D1,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie horen laten dansen zien.,"[""zien"", ""dansen""]",,
4np_t1_017_D2,1,4,D2,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie horen zien laten dansen.,"[""laten"", ""zien""]",,
4np_t1_017_D3,1,4,D3,perception,horen,de studenten,Jan,animate,laten,verb_order_partial,false,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie laten horen zien dansen.,"[""horen"", ""laten""]",,
4np_t1_018_A,1,4,A,perception,horen,de kinderen,Jan,animate,laten,verb_order,false,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders spelen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""spelen""]",,
4np_t1_018_D1,1,4,D1,perception,horen,de kinderen,Jan,animate,laten,verb_order_partial,false,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders horen laten spelen zien.,"[""zien"", ""spelen""]",,
4np_t1_018_D2,1,4,D2,perception,horen,de kinderen,Jan,animate,laten,verb_order_partial,false,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders horen zien laten spelen.,"[""laten"", ""zien""]",,
4np_t1_018_D3,1,4,D3,perception,horen,de kinderen,Jan,animate,laten,verb_order_partial,false,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders laten horen zien spelen.,"[""horen"", ""laten""]",,
4np_t1_019_A,1,4,A,perception,zien,de leraar,Jan,animate,laten,verb_order,false,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet zingen horen laten ziet.,"[""ziet"", ""laten"", ""horen"", ""zingen""]",,
4np_t1_019_D1,1,4,D1,perception,zien,de leraar,Jan,animate,laten,verb_order_partial,false,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet ziet laten zingen horen.,"[""horen"", ""zingen""]",,
4np_t1_019_D2,1,4,D2,perception,zien,de leraar,Jan,animate,laten,verb_order_partial,false,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet ziet horen laten zingen.,"[""laten"", ""horen""]",,
4np_t1_019_D3,1,4,D3,perception,zien,de leraar,Jan,animate,laten,verb_order_partial,false,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet laten ziet horen zingen.,"[""ziet"", ""laten""]",,
4np_t1_020_A,1,4,A,perception,horen,de ouders,Marie,animate,laten,verb_order,false,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw rennen zien laten horen.,"[""horen"", ""laten"", ""zien"", ""rennen""]",,
4np_t1_020_D1,1,4,D1,perception,horen,de ouders,Marie,animate,laten,verb_order_partial,false,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw horen laten rennen zien.,"[""zien"", ""rennen""]",,
4np_t1_020_D2,1,4,D2,perception,horen,de ouders,Marie,animate,laten,verb_order_partial,false,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw horen zien laten rennen.,"[""laten"", ""zien""]",,
4np_t1_020_D3,1,4,D3,perception,horen,de ouders,Marie,animate,laten,verb_order_partial,false,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw laten horen zien rennen.,"[""horen"", ""laten""]",,
