pair_id,c_type,n_pairs,v_type,V1_class,V1_lemma,NP1,NP2,NP2_anim,V2,ungram_source,alignment,grammatical,ungrammatical,crit_tokens,exclude,exclude_reason
2np_t1_017_A,1,2,A,perception,horen,de ouders,Jan,animate,dansen,verb_order,false,Ze begrijpen dat de ouders Jan horen dansen.,Ze begrijpen dat de ouders Jan dansen horen.,"[""horen"", ""dansen""]",,
2np_t1_017_B,1,2,B,perception,horen,de ouders,Jan,animate,dansen,agreement_violation,false,Ze begrijpen dat de ouders Jan horen dansen.,Ze begrijpen dat Jan de ouders horen dansen.,"[""de ouders"", ""Jan""]",,
2np_t1_017_C,1,2,C,perception,horen,de ouders,Jan,animate,dansen,agreement_violation,true,Ze begrijpen dat de ouders Jan horen dansen.,Ze begrijpen dat Jan de ouders dansen horen.,"[""de ouders"", ""Jan"", ""horen"", ""dansen""]",,
2np_t1_018_A,1,2,A,perception,zien,de moeder,Piet,animate,zwemmen,verb_order,false,We zien dat de moeder Piet ziet zwemmen.,We zien dat de moeder Piet zwemmen ziet.,"[""ziet"", ""zwemmen""]",,
2np_t1_019_A,1,2,A,perception,horen,de studenten,Jan,animate,spelen,verb_order,false,Ze weten dat de studenten Jan horen spelen.,Ze weten dat de studenten Jan spelen horen.,"[""horen"", ""spelen""]",,
2np_t1_019_B,1,2,B,perception,horen,de studenten,Jan,animate,spelen,agreement_violation,false,Ze weten dat de studenten Jan horen spelen.,Ze weten dat Jan de studenten horen spelen.,"[""de studenten"", ""Jan""]",,
2np_t1_019_C,1,2,C,perception,horen,de studenten,Jan,animate,spelen,agreement_violation,true,Ze weten dat de studenten Jan horen spelen.,Ze weten dat Jan de studenten spelen horen.,"[""de studenten"", ""Jan"", ""horen"", ""spelen""]",,
2np_t1_020_A,1,2,A,causative,laten,de directeur,Marie,animate,rennen,verb_order,false,Hij gelooft dat de directeur Marie laat rennen.,Hij gelooft dat de directeur Marie rennen laat.,"[""laat"", ""rennen""]",,
2np_t1_021_A,1,2,A,perception,horen,de studenten,Piet,animate,rennen,verb_order,false,Hij verwacht dat de studenten Piet horen rennen.,Hij verwacht dat de studenten Piet rennen horen.,"[""horen"", ""rennen""]",,
2np_t1_021_B,1,2,B,perception,horen,de studenten,Piet,animate,rennen,agreement_violation,false,Hij verwacht dat de studenten Piet horen rennen.,Hij verwacht dat Piet de studenten horen rennen.,"[""de studenten"", ""Piet""]",,
2np_t1_021_C,1,2,C,perception,horen,de studenten,Piet,animate,rennen,agreement_violation,true,Hij verwacht dat de studenten Piet horen rennen.,Hij verwacht dat Piet de studenten rennen horen.,"[""de studenten"", ""Piet"", ""horen"", ""rennen""]",,
2np_t1_022_A,1,2,A,causative,laten,de kinderen,Piet,animate,rennen,verb_order,false,Ze begrijpen dat de kinderen Piet laten rennen.,Ze begrijpen dat de kinderen Piet rennen laten.,"[""laten"", ""rennen""]",,
2np_t1_022_B,1,2,B,causative,laten,de kinderen,Piet,animate,rennen,agreement_violation,false,Ze begrijpen dat de kinderen Piet laten rennen.,Ze begrijpen dat Piet de kinderen laten rennen.,"[""de kinderen"", ""Piet""]",,
2np_t1_022_C,1,2,C,causative,laten,de kinderen,Piet,animate,rennen,agreement_violation,true,Ze begrijpen dat de kinderen Piet laten rennen.,Ze begrijpen dat Piet de kinderen rennen laten.,"[""de kinderen"", ""Piet"", ""laten"", ""rennen""]",,
2np_t1_023_A,1,2,A,perception,horen,Marie,de vrouw,animate,spelen,verb_order,false,Ze zegt dat Marie de vrouw hoort spelen.,Ze zegt dat Marie de vrouw spelen hoort.,"[""hoort"", ""spelen""]",,
2np_t1_024_A,1,2,A,perception,zien,de kinderen,Piet,animate,springen,verb_order,false,Ik merk dat de kinderen Piet zien springen.,Ik merk dat de kinderen Piet springen zien.,"[""zien"", ""springen""]",,
2np_t1_024_B,1,2,B,perception,zien,de kinderen,Piet,animate,springen,agreement_violation,false,Ik merk dat de kinderen Piet zien springen.,Ik merk dat Piet de kinderen zien springen.,"[""de kinderen"", ""Piet""]",,
2np_t1_024_C,1,2,C,perception,zien,de kinderen,Piet,animate,springen,agreement_violation,true,Ik merk dat de kinderen Piet zien springen.,Ik merk dat Piet de kinderen springen zien.,"[""de kinderen"", ""Piet"", ""zien"", ""springen""]",,
2np_t1_025_A,1,2,A,perception,zien,Marie,de scooter,inanimate,vertrekken,verb_order,false,Ik denk dat Marie de scooter ziet vertrekken.,Ik denk dat Marie de scooter vertrekken ziet.,"[""ziet"", ""vertrekken""]",,
2np_t1_025_B,1,2,B,perception,zien,Marie,de scooter,inanimate,vertrekken,selectional_restriction,false,Ik denk dat Marie de scooter ziet vertrekken.,Ik denk dat de scooter Marie ziet vertrekken.,"[""Marie"", ""de scooter""]",,
2np_t1_025_C,1,2,C,perception,zien,Marie,de scooter,inanimate,vertrekken,selectional_restriction,true,Ik denk dat Marie de scooter ziet vertrekken.,Ik denk dat de scooter Marie vertrekken ziet.,"[""Marie"", ""de scooter"", ""ziet"", ""vertrekken""]",,
2np_t1_026_A,1,2,A,perception,horen,de kinderen,Piet,animate,lopen,verb_order,false,Ze begrijpen dat de kinderen Piet horen lopen.,Ze begrijpen dat de kinderen Piet lopen horen.,"[""horen"", ""lopen""]",,
2np_t1_026_B,1,2,B,perception,horen,de kinderen,Piet,animate,lopen,agreement_violation,false,Ze begrijpen dat de kinderen Piet horen lopen.,Ze begrijpen dat Piet de kinderen horen lopen.,"[""de kinderen"", ""Piet""]",,
2np_t1_026_C,1,2,C,perception,horen,de kinderen,Piet,animate,lopen,agreement_violation,true,Ze begrijpen dat de kinderen Piet horen lopen.,Ze begrijpen dat Piet de kinderen lopen horen.,"[""de kinderen"", ""Piet"", ""horen"", ""lopen""]",,
2np_t1_027_A,1,2,A,causative,laten,de danser,Marie,animate,zwemmen,verb_order,false,Hij weet dat de danser Marie laat zwemmen.,Hij weet dat de danser Marie zwemmen laat.,"[""laat"", ""zwemmen""]",,
2np_t1_028_A,1,2,A,perception,horen,de vader,Piet,animate,dansen,verb_order,false,We zien dat de vader Piet hoort dansen.,We zien dat de vader Piet dansen hoort.,"[""hoort"", ""dansen""]",,
2np_t1_029_A,1,2,A,perception,zien,de studenten,Jan,animate,lopen,verb_order,false,Ze begrijpen dat de studenten Jan zien lopen.,Ze begrijpen dat de studenten Jan lopen zien.,"[""zien"", ""lopen""]",,
2np_t1_029_B,1,2,B,perception,zien,de studenten,Jan,animate,lopen,agreement_violation,false,Ze begrijpen dat de studenten Jan zien lopen.,Ze begrijpen dat Jan de studenten zien lopen.,"[""de studenten"", ""Jan""]",,
2np_t1_029_C,1,2,C,perception,zien,de studenten,Jan,animate,lopen,agreement_violation,true,Ze begrijpen dat de studenten Jan zien lopen.,Ze begrijpen dat Jan de studenten lopen zien.,"[""de studenten"", ""Jan"", ""zien"", ""lopen""]",,
2np_t1_030_A,1,2,A,perception,zien,de kinderen,Jan,animate,zwemmen,verb_order,false,Ik weet dat de kinderen Jan zien zwemmen.,Ik weet dat de kinderen Jan zwemmen zien.,"[""zien"", ""zwemmen""]",,
2np_t1_030_B,1,2,B,perception,zien,de kinderen,Jan,animate,zwemmen,agreement_violation,false,Ik weet dat de kinderen Jan zien zwemmen.,Ik weet dat Jan de kinderen zien zwemmen.,"[""de kinderen"", ""Jan""]",,
2np_t1_030_C,1,2,C,perception,zien,de kinderen,Jan,animate,zwemmen,agreement_violation,true,Ik weet dat de kinderen Jan zien zwemmen.,Ik weet dat Jan de kinderen zwemmen zien.,"[""de kinderen"", ""Jan"", ""zien"", ""zwemmen""]",,
2np_t1_031_A,1,2,A,perception,zien,de vrienden,Jan,animate,zwemmen,verb_order,false,Hij weet dat de vrienden Jan zien zwemmen.,Hij weet dat de vrienden Jan zwemmen zien.,"[""zien"", ""zwemmen""]",,
2np_t1_031_B,1,2,B,perception,zien,de vrienden,Jan,animate,zwemmen,agreement_violation,false,Hij weet dat de vrienden Jan zien zwemmen.,Hij weet dat Jan de vrienden zien zwemmen.,"[""de vrienden"", ""Jan""]",,
2np_t1_031_C,1,2,C,perception,zien,de vrienden,Jan,animate,zwemmen,agreement_violation,true,Hij weet dat de vrienden Jan zien zwemmen.,Hij weet dat Jan de vrienden zwemmen zien.,"[""de vrienden"", ""Jan"", ""zien"", ""zwemmen""]",,
2np_t1_032_A,1,2,A,perception,horen,de studenten,Marie,animate,werken,verb_order,false,Ze zegt dat de studenten Marie horen werken.,Ze zegt dat de studenten Marie werken horen.,"[""horen"", ""werken""]",,
2np_t1_032_B,1,2,B,perception,horen,de studenten,Marie,animate,werken,agreement_violation,false,Ze zegt dat de studenten Marie horen werken.,Ze zegt dat Marie de studenten horen werken.,"[""de studenten"", ""Marie""]",,
2np_t1_032_C,1,2,C,perception,horen,de studenten,Marie,animate,werken,agreement_violation,true,Ze zegt dat de studenten Marie horen werken.,Ze zegt dat Marie de studenten werken horen.,"[""de studenten"", ""Marie"", ""horen"", ""werken""]",,
2np_t1_033_A,1,2,A,perception,zien,de leraar,Piet,animate,rennen,verb_order,false,Ze weten dat de leraar Piet ziet rennen.,Ze weten dat de leraar Piet rennen ziet.,"[""ziet"", ""rennen""]",,
2np_t1_034_A,1,2,A,causative,laten,de studenten,Jan,animate,lachen,verb_order,false,Hij weet dat de studenten Jan laten lachen.,Hij weet dat de studenten Jan lachen laten.,"[""laten"", ""lachen""]",,
2np_t1_034_B,1,2,B,causative,laten,de studenten,Jan,animate,lachen,agreement_violation,false,Hij weet dat de studenten Jan laten lachen.,Hij weet dat Jan de studenten laten lachen.,"[""de studenten"", ""Jan""]",,
2np_t1_034_C,1,2,C,causative,laten,de studenten,Jan,animate,lachen,agreement_violation,true,Hij weet dat de studenten Jan laten lachen.,Hij weet dat Jan de studenten lachen laten.,"[""de studenten"", ""Jan"", ""laten"", ""lachen""]",,
2np_t1_035_A,1,2,A,perception,zien,Els,de leraren,animate,dansen,verb_order,false,We zien dat Els de leraren ziet dansen.,We zien dat Els de leraren dansen ziet.,"[""ziet"", ""dansen""]",,
2np_t1_035_B,1,2,B,perception,zien,Els,de leraren,animate,dansen,agreement_violation,false,We zien dat Els de leraren ziet dansen.,We zien dat de leraren Els ziet dansen.,"[""Els"", ""de leraren""]",,
2np_t1_035_C,1,2,C,perception,zien,Els,de leraren,animate,dansen,agreement_violation,true,We zien dat Els de leraren ziet dansen.,We zien dat de leraren Els dansen ziet.,"[""Els"", ""de leraren"", ""ziet"", ""dansen""]",,
2np_t1_036_A,1,2,A,perception,horen,de kinderen,Jan,animate,rennen,verb_order,false,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat de kinderen Jan rennen horen.,"[""horen"", ""rennen""]",,
2np_t1_036_B,1,2,B,perception,horen,de kinderen,Jan,animate,rennen,agreement_violation,false,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat Jan de kinderen horen rennen.,"[""de kinderen"", ""Jan""]",,
2np_t1_036_C,1,2,C,perception,horen,de kinderen,Jan,animate,rennen,agreement_violation,true,Ze zegt dat de kinderen Jan horen rennen.,Ze zegt dat Jan de kinderen rennen horen.,"[""de kinderen"", ""Jan"", ""horen"", ""rennen""]",,
2np_t1_037_A,1,2,A,perception,zien,Els,de ouders,animate,werken,verb_order,false,We zien dat Els de ouders ziet werken.,We zien dat Els de ouders werken ziet.,"[""ziet"", ""werken""]",,
2np_t1_037_B,1,2,B,perception,zien,Els,de ouders,animate,werken,agreement_violation,false,We zien dat Els de ouders ziet werken.,We zien dat de ouders Els ziet werken.,"[""Els"", ""de ouders""]",,
2np_t1_037_C,1,2,C,perception,zien,Els,de ouders,animate,werken,agreement_violation,true,We zien dat Els de ouders ziet werken.,We zien dat de ouders Els werken ziet.,"[""Els"", ""de ouders"", ""ziet"", ""werken""]",,
2np_t1_038_A,1,2,A,causative,laten,de leraar,Piet,animate,springen,verb_order,false,Ik weet dat de leraar Piet laat springen.,Ik weet dat de leraar Piet springen laat.,"[""laat"", ""springen""]",,
2np_t1_039_A,1,2,A,perception,horen,de ouders,Jan,animate,lopen,verb_order,false,We zien dat de ouders Jan horen lopen.,We zien dat de ouders Jan lopen horen.,"[""horen"", ""lopen""]",,
2np_t1_039_B,1,2,B,perception,horen,de ouders,Jan,animate,lopen,agreement_violation,false,We zien dat de ouders Jan horen lopen.,We zien dat Jan de ouders horen lopen.,"[""de ouders"", ""Jan""]",,
2np_t1_039_C,1,2,C,perception,horen,de ouders,Jan,animate,lopen,agreement_violation,true,We zien dat de ouders Jan horen lopen.,We zien dat Jan de ouders lopen horen.,"[""de ouders"", ""Jan"", ""horen"", ""lopen""]",,
2np_t1_040_A,1,2,A,perception,horen,de vader,Marie,animate,spelen,verb_order,false,Ze begrijpen dat de vader Marie hoort spelen.,Ze begrijpen dat de vader Marie spelen hoort.,"[""hoort"", ""spelen""]",,
2np_t1_041_A,1,2,A,perception,zien,Jan,de fiets,inanimate,stoppen,verb_order,false,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat Jan de fiets stoppen ziet.,"[""ziet"", ""stoppen""]",,
2np_t1_041_B,1,2,B,perception,zien,Jan,de fiets,inanimate,stoppen,selectional_restriction,false,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat de fiets Jan ziet stoppen.,"[""Jan"", ""de fiets""]",,
2np_t1_041_C,1,2,C,perception,zien,Jan,de fiets,inanimate,stoppen,selectional_restriction,true,Hij verwacht dat Jan de fiets ziet stoppen.,Hij verwacht dat de fiets Jan stoppen ziet.,"[""Jan"", ""de fiets"", ""ziet"", ""stoppen""]",,
2np_t1_042_A,1,2,A,perception,zien,de leraar,Piet,animate,werken,verb_order,false,Ze begrijpen dat de leraar Piet ziet werken.,Ze begrijpen dat de leraar Piet werken ziet.,"[""ziet"", ""werken""]",,
2np_t1_043_A,1,2,A,perception,zien,Jan,de studenten,animate,werken,verb_order,false,We zien dat Jan de studenten ziet werken.,We zien dat Jan de studenten werken ziet.,"[""ziet"", ""werken""]",,
2np_t1_043_B,1,2,B,perception,zien,Jan,de studenten,animate,werken,agreement_violation,false,We zien dat Jan de studenten ziet werken.,We zien dat de studenten Jan ziet werken.,"[""Jan"", ""de studenten""]",,
2np_t1_043_C,1,2,C,perception,zien,Jan,de studenten,animate,werken,agreement_violation,true,We zien dat Jan de studenten ziet werken.,We zien dat de studenten Jan werken ziet.,"[""Jan"", ""de studenten"", ""ziet"", ""werken""]",,
2np_t1_044_A,1,2,A,causative,laten,de vader,Piet,animate,lachen,verb_order,false,Ik weet dat de vader Piet laat lachen.,Ik weet dat de vader Piet lachen laat.,"[""laat"", ""lachen""]",,
2np_t1_045_A,1,2,A,causative,laten,de vader,Marie,animate,lopen,verb_order,false,Hij weet dat de vader Marie laat lopen.,Hij weet dat de vader Marie lopen laat.,"[""laat"", ""lopen""]",,
2np_t1_046_A,1,2,A,causative,laten,Marie,de fiets,inanimate,rijden,verb_order,false,Ik merk dat Marie de fiets laat rijden.,Ik merk dat Marie de fiets rijden laat.,"[""laat"", ""rijden""]",,
2np_t1_046_B,1,2,B,causative,laten,Marie,de fiets,inanimate,rijden,selectional_restriction,false,Ik merk dat Marie de fiets laat rijden.,Ik merk dat de fiets Marie laat rijden.,"[""Marie"", ""de fiets""]",,
2np_t1_046_C,1,2,C,causative,laten,Marie,de fiets,inanimate,rijden,selectional_restriction,true,Ik merk dat Marie de fiets laat rijden.,Ik merk dat de fiets Marie rijden laat.,"[""Marie"", ""de fiets"", ""laat"", ""rijden""]",,
2np_t1_047_A,1,2,A,causative,laten,de directeur,Piet,animate,lachen,verb_order,false,We zien dat de directeur Piet laat lachen.,We zien dat de directeur Piet lachen laat.,"[""laat"", ""lachen""]",,
2np_t1_048_A,1,2,A,causative,laten,de directeur,Marie,animate,rennen,verb_order,false,Hij gelooft dat de directeur Marie laat rennen.,Hij gelooft dat de directeur Marie rennen laat.,"[""laat"", ""rennen""]",,
2np_t1_049_A,1,2,A,causative,laten,de rechter,Jan,animate,dansen,verb_order,false,Ze weten dat de rechter Jan laat dansen.,Ze weten dat de rechter Jan dansen laat.,"[""laat"", ""dansen""]",,
2np_t1_050_A,1,2,A,causative,laten,Jan,de ouders,animate,spelen,verb_order,false,Ik merk dat Jan de ouders laat spelen.,Ik merk dat Jan de ouders spelen laat.,"[""laat"", ""spelen""]",,
2np_t1_050_B,1,2,B,causative,laten,Jan,de ouders,animate,spelen,agreement_violation,false,Ik merk dat Jan de ouders laat spelen.,Ik merk dat de ouders Jan laat spelen.,"[""Jan"", ""de ouders""]",,
2np_t1_050_C,1,2,C,causative,laten,Jan,de ouders,animate,spelen,agreement_violation,true,Ik merk dat Jan de ouders laat spelen.,Ik merk dat de ouders Jan spelen laat.,"[""Jan"", ""de ouders"", ""laat"", ""spelen""]",,
